year,round,circuitId,name,date,wiki_url,fp1_date,fp2_date,fp3_date,qualifying_date,sprint_date
71,7,13,Belgian Grand Prix,2020-08-30 13:10:00Z,http://en.wikipedia.org/wiki/2020_Belgian_Grand_Prix,,,,,
71,8,14,Italian Grand Prix,2020-09-06 13:10:00Z,http://en.wikipedia.org/wiki/2020_Italian_Grand_Prix,,,,,
71,9,76,Tuscan Grand Prix,2020-09-13 13:10:00Z,http://en.wikipedia.org/wiki/2020_Tuscan_Grand_Prix,,,,,
71,10,71,Russian Grand Prix,2020-09-27 11:10:00Z,http://en.wikipedia.org/wiki/2020_Russian_Grand_Prix,,,,,
71,11,20,Eifel Grand Prix,2020-10-11 13:10:00Z,http://en.wikipedia.org/wiki/2020_Eifel_Grand_Prix,,,,,
71,12,75,Portuguese Grand Prix,2020-10-25 12:10:00Z,http://en.wikipedia.org/wiki/2020_Portuguese_Grand_Prix,,,,,
71,13,21,Emilia Romagna Grand Prix,2020-11-01 12:10:00Z,http://en.wikipedia.org/wiki/2020_Emilia_Romagna_Grand_Prix,,,,,
71,14,5,Turkish Grand Prix,2020-11-15 10:10:00Z,http://en.wikipedia.org/wiki/2020_Turkish_Grand_Prix,,,,,
71,15,3,Bahrain Grand Prix,2020-11-29 14:10:00Z,http://en.wikipedia.org/wiki/2020_Bahrain_Grand_Prix,,,,,
71,16,3,Sakhir Grand Prix,2020-12-06 17:10:00Z,http://en.wikipedia.org/wiki/2020_Sakhir_Grand_Prix,,,,,
71,17,24,Abu Dhabi Grand Prix,2020-12-13 13:10:00Z,http://en.wikipedia.org/wiki/2020_Abu_Dhabi_Grand_Prix,,,,,
72,2,21,Emilia Romagna Grand Prix,2021-04-18 13:00:00Z,http://en.wikipedia.org/wiki/2021_Emilia_Romagna_Grand_Prix,2021-04-16 00:00:00Z,2021-04-16 00:00:00Z,2021-04-17 00:00:00Z,2021-04-17 00:00:00Z,
72,1,3,Bahrain Grand Prix,2021-03-28 15:00:00Z,http://en.wikipedia.org/wiki/2021_Bahrain_Grand_Prix,2021-03-26 00:00:00Z,2021-03-26 00:00:00Z,2021-03-27 00:00:00Z,2021-03-27 00:00:00Z,
72,20,78,Qatar Grand Prix,2021-11-21 14:00:00Z,http://en.wikipedia.org/wiki/2021_Qatar_Grand_Prix,2021-11-19 00:00:00Z,2021-11-19 00:00:00Z,2021-11-20 00:00:00Z,2021-11-20 00:00:00Z,
72,3,75,Portuguese Grand Prix,2021-05-02 14:00:00Z,http://en.wikipedia.org/wiki/2021_Portuguese_Grand_Prix,2021-04-30 00:00:00Z,2021-04-30 00:00:00Z,2021-05-01 00:00:00Z,2021-05-01 00:00:00Z,
72,4,4,Spanish Grand Prix,2021-05-09 13:00:00Z,http://en.wikipedia.org/wiki/2021_Spanish_Grand_Prix,2021-05-07 00:00:00Z,2021-05-07 00:00:00Z,2021-05-08 00:00:00Z,2021-05-08 00:00:00Z,
72,5,6,Monaco Grand Prix,2021-05-23 13:00:00Z,http://en.wikipedia.org/wiki/2021_Monaco_Grand_Prix,2021-05-21 00:00:00Z,2021-05-21 00:00:00Z,2021-05-22 00:00:00Z,2021-05-22 00:00:00Z,
72,6,73,Azerbaijan Grand Prix,2021-06-06 12:00:00Z,http://en.wikipedia.org/wiki/2021_Azerbaijan_Grand_Prix,2021-06-04 00:00:00Z,2021-06-04 00:00:00Z,2021-06-05 00:00:00Z,2021-06-05 00:00:00Z,
72,8,70,Styrian Grand Prix,2021-06-27 13:00:00Z,http://en.wikipedia.org/wiki/2021_Styrian_Grand_Prix,2021-06-25 00:00:00Z,2021-06-25 00:00:00Z,2021-06-26 00:00:00Z,2021-06-26 00:00:00Z,
72,7,34,French Grand Prix,2021-06-20 13:00:00Z,http://en.wikipedia.org/wiki/2021_French_Grand_Prix,2021-06-18 00:00:00Z,2021-06-18 00:00:00Z,2021-06-19 00:00:00Z,2021-06-19 00:00:00Z,
72,9,70,Austrian Grand Prix,2021-07-04 13:00:00Z,http://en.wikipedia.org/wiki/2021_Austrian_Grand_Prix,2021-07-02 00:00:00Z,2021-07-02 00:00:00Z,2021-07-03 00:00:00Z,2021-07-03 00:00:00Z,
72,10,9,British Grand Prix,2021-07-18 14:00:00Z,http://en.wikipedia.org/wiki/2021_British_Grand_Prix,2021-07-16 00:00:00Z,2021-07-17 00:00:00Z,,2021-07-16 00:00:00Z,2021-07-17 00:00:00Z
72,11,11,Hungarian Grand Prix,2021-08-01 13:00:00Z,http://en.wikipedia.org/wiki/2021_Hungarian_Grand_Prix,2021-07-30 00:00:00Z,2021-07-30 00:00:00Z,2021-07-31 00:00:00Z,2021-07-31 00:00:00Z,
72,12,13,Belgian Grand Prix,2021-08-29 13:00:00Z,http://en.wikipedia.org/wiki/2021_Belgian_Grand_Prix,2021-08-27 00:00:00Z,2021-08-27 00:00:00Z,2021-08-28 00:00:00Z,2021-08-28 00:00:00Z,
72,13,39,Dutch Grand Prix,2021-09-05 13:00:00Z,http://en.wikipedia.org/wiki/2021_Dutch_Grand_Prix,2021-09-03 00:00:00Z,2021-09-03 00:00:00Z,2021-09-04 00:00:00Z,2021-09-04 00:00:00Z,
72,14,14,Italian Grand Prix,2021-09-12 13:00:00Z,http://en.wikipedia.org/wiki/2021_Italian_Grand_Prix,2021-09-10 00:00:00Z,2021-09-11 00:00:00Z,,2021-09-10 00:00:00Z,2021-09-11 00:00:00Z
72,15,71,Russian Grand Prix,2021-09-26 12:00:00Z,http://en.wikipedia.org/wiki/2021_Russian_Grand_Prix,2021-09-24 00:00:00Z,2021-09-24 00:00:00Z,2021-09-25 00:00:00Z,2021-09-25 00:00:00Z,
72,16,5,Turkish Grand Prix,2021-10-10 12:00:00Z,http://en.wikipedia.org/wiki/2021_Turkish_Grand_Prix,2021-10-08 00:00:00Z,2021-10-08 00:00:00Z,2021-10-09 00:00:00Z,2021-10-09 00:00:00Z,
72,17,69,United States Grand Prix,2021-10-24 19:00:00Z,http://en.wikipedia.org/wiki/2021_United_States_Grand_Prix,2021-10-22 00:00:00Z,2021-10-22 00:00:00Z,2021-10-23 00:00:00Z,2021-10-23 00:00:00Z,
72,18,32,Mexico City Grand Prix,2021-11-07 19:00:00Z,http://en.wikipedia.org/wiki/2021_Mexican_Grand_Prix,2021-11-05 00:00:00Z,2021-11-05 00:00:00Z,2021-11-06 00:00:00Z,2021-11-06 00:00:00Z,
72,19,18,São Paulo Grand Prix,2021-11-14 17:00:00Z,http://en.wikipedia.org/wiki/2021_S%C3%A3o_Paulo_Grand_Prix,2021-11-12 00:00:00Z,2021-11-13 00:00:00Z,,2021-11-12 00:00:00Z,2021-11-13 00:00:00Z
72,21,77,Saudi Arabian Grand Prix,2021-12-05 17:30:00Z,http://en.wikipedia.org/wiki/2021_Saudi_Arabian_Grand_Prix,2021-12-03 00:00:00Z,2021-12-03 00:00:00Z,2021-12-04 00:00:00Z,2021-12-04 00:00:00Z,
72,22,24,Abu Dhabi Grand Prix,2021-12-12 13:00:00Z,http://en.wikipedia.org/wiki/2021_Abu_Dhabi_Grand_Prix,2021-12-10 00:00:00Z,2021-12-10 00:00:00Z,2021-12-11 00:00:00Z,2021-12-11 00:00:00Z,
73,1,3,Bahrain Grand Prix,2022-03-20 15:00:00Z,http://en.wikipedia.org/wiki/2022_Bahrain_Grand_Prix,2022-03-18 12:00:00Z,2022-03-18 15:00:00Z,2022-03-19 12:00:00Z,2022-03-19 15:00:00Z,
73,2,77,Saudi Arabian Grand Prix,2022-03-27 17:00:00Z,http://en.wikipedia.org/wiki/2022_Saudi_Arabian_Grand_Prix,2022-03-25 14:00:00Z,2022-03-25 17:00:00Z,2022-03-26 14:00:00Z,2022-03-26 17:00:00Z,
73,3,1,Australian Grand Prix,2022-04-10 05:00:00Z,http://en.wikipedia.org/wiki/2022_Australian_Grand_Prix,2022-04-08 03:00:00Z,2022-04-08 06:00:00Z,2022-04-09 03:00:00Z,2022-04-09 06:00:00Z,
73,4,21,Emilia Romagna Grand Prix,2022-04-24 13:00:00Z,http://en.wikipedia.org/wiki/2022_Emilia_Romagna_Grand_Prix,2022-04-22 11:30:00Z,2022-04-23 10:30:00Z,,2022-04-22 15:00:00Z,2022-04-23 14:30:00Z
73,5,79,Miami Grand Prix,2022-05-08 19:30:00Z,http://en.wikipedia.org/wiki/2022_Miami_Grand_Prix,2022-05-06 18:30:00Z,2022-05-06 21:30:00Z,2022-05-07 17:00:00Z,2022-05-07 20:00:00Z,
73,6,4,Spanish Grand Prix,2022-05-22 13:00:00Z,http://en.wikipedia.org/wiki/2022_Spanish_Grand_Prix,2022-05-20 12:00:00Z,2022-05-20 15:00:00Z,2022-05-21 11:00:00Z,2022-05-21 14:00:00Z,
73,7,6,Monaco Grand Prix,2022-05-29 13:00:00Z,http://en.wikipedia.org/wiki/2022_Monaco_Grand_Prix,2022-05-27 12:00:00Z,2022-05-27 15:00:00Z,2022-05-28 11:00:00Z,2022-05-28 14:00:00Z,
73,8,73,Azerbaijan Grand Prix,2022-06-12 11:00:00Z,http://en.wikipedia.org/wiki/2022_Azerbaijan_Grand_Prix,2022-06-10 11:00:00Z,2022-06-10 14:00:00Z,2022-06-11 11:00:00Z,2022-06-11 14:00:00Z,
73,9,7,Canadian Grand Prix,2022-06-19 18:00:00Z,http://en.wikipedia.org/wiki/2022_Canadian_Grand_Prix,2022-06-17 18:00:00Z,2022-06-17 21:00:00Z,2022-06-18 17:00:00Z,2022-06-18 20:00:00Z,
73,10,9,British Grand Prix,2022-07-03 14:00:00Z,http://en.wikipedia.org/wiki/2022_British_Grand_Prix,2022-07-01 12:00:00Z,2022-07-01 15:00:00Z,2022-07-02 11:00:00Z,2022-07-02 14:00:00Z,
73,11,70,Austrian Grand Prix,2022-07-10 13:00:00Z,http://en.wikipedia.org/wiki/2022_Austrian_Grand_Prix,2022-07-08 11:30:00Z,2022-07-09 10:30:00Z,,2022-07-08 15:00:00Z,2022-07-09 14:30:00Z
73,12,34,French Grand Prix,2022-07-24 13:00:00Z,http://en.wikipedia.org/wiki/2022_French_Grand_Prix,2022-07-22 12:00:00Z,2022-07-22 15:00:00Z,2022-07-23 11:00:00Z,2022-07-23 14:00:00Z,
73,13,11,Hungarian Grand Prix,2022-07-31 13:00:00Z,http://en.wikipedia.org/wiki/2022_Hungarian_Grand_Prix,2022-07-29 12:00:00Z,2022-07-29 15:00:00Z,2022-07-30 11:00:00Z,2022-07-30 14:00:00Z,
73,14,13,Belgian Grand Prix,2022-08-28 13:00:00Z,http://en.wikipedia.org/wiki/2022_Belgian_Grand_Prix,2022-08-26 12:00:00Z,2022-08-26 15:00:00Z,2022-08-27 11:00:00Z,2022-08-27 14:00:00Z,
73,15,39,Dutch Grand Prix,2022-09-04 13:00:00Z,http://en.wikipedia.org/wiki/2022_Dutch_Grand_Prix,2022-09-02 10:30:00Z,2022-09-02 14:00:00Z,2022-09-03 10:00:00Z,2022-09-03 13:00:00Z,
73,16,14,Italian Grand Prix,2022-09-11 13:00:00Z,http://en.wikipedia.org/wiki/2022_Italian_Grand_Prix,2022-09-09 12:00:00Z,2022-09-09 15:00:00Z,2022-09-10 11:00:00Z,2022-09-10 14:00:00Z,
73,17,15,Singapore Grand Prix,2022-10-02 12:00:00Z,http://en.wikipedia.org/wiki/2022_Singapore_Grand_Prix,2022-09-30 10:00:00Z,2022-09-30 13:00:00Z,2022-10-01 10:00:00Z,2022-10-01 13:00:00Z,
73,18,22,Japanese Grand Prix,2022-10-09 05:00:00Z,http://en.wikipedia.org/wiki/2022_Japanese_Grand_Prix,2022-10-07 03:00:00Z,2022-10-07 06:00:00Z,2022-10-08 03:00:00Z,2022-10-08 06:00:00Z,
73,19,69,United States Grand Prix,2022-10-23 19:00:00Z,http://en.wikipedia.org/wiki/2022_United_States_Grand_Prix,2022-10-21 19:00:00Z,2022-10-21 22:00:00Z,2022-10-22 19:00:00Z,2022-10-22 22:00:00Z,
73,20,32,Mexico City Grand Prix,2022-10-30 20:00:00Z,http://en.wikipedia.org/wiki/2022_Mexican_Grand_Prix,2022-10-28 18:00:00Z,2022-10-28 21:00:00Z,2022-10-29 17:00:00Z,2022-10-29 20:00:00Z,
73,21,18,Brazilian Grand Prix,2022-11-13 18:00:00Z,http://en.wikipedia.org/wiki/2022_Brazilian_Grand_Prix,2022-11-11 15:30:00Z,2022-11-12 15:30:00Z,,2022-11-11 19:00:00Z,2022-11-12 19:30:00Z
73,22,24,Abu Dhabi Grand Prix,2022-11-20 13:00:00Z,http://en.wikipedia.org/wiki/2022_Abu_Dhabi_Grand_Prix,2022-11-18 10:00:00Z,2022-11-18 13:00:00Z,2022-11-19 11:00:00Z,2022-11-19 14:00:00Z,
74,1,3,Bahrain Grand Prix,2023-03-05 15:00:00Z,https://en.wikipedia.org/wiki/2023_Bahrain_Grand_Prix,2023-03-03 11:30:00Z,2023-03-03 15:00:00Z,2023-03-04 11:30:00Z,2023-03-04 15:00:00Z,
74,2,77,Saudi Arabian Grand Prix,2023-03-19 17:00:00Z,https://en.wikipedia.org/wiki/2023_Saudi_Arabian_Grand_Prix,2023-03-17 13:30:00Z,2023-03-17 17:00:00Z,2023-03-18 13:30:00Z,2023-03-18 17:00:00Z,
74,3,1,Australian Grand Prix,2023-04-02 05:00:00Z,https://en.wikipedia.org/wiki/2023_Australian_Grand_Prix,2023-03-31 01:30:00Z,2023-03-31 05:00:00Z,2023-04-01 01:30:00Z,2023-04-01 05:00:00Z,
74,4,73,Azerbaijan Grand Prix,2023-04-30 11:00:00Z,https://en.wikipedia.org/wiki/2023_Azerbaijan_Grand_Prix,2023-04-28 09:30:00Z,2023-04-29 09:30:00Z,,2023-04-28 13:00:00Z,2023-04-29 13:30:00Z
74,5,79,Miami Grand Prix,2023-05-07 19:30:00Z,https://en.wikipedia.org/wiki/2023_Miami_Grand_Prix,2023-05-05 18:00:00Z,2023-05-05 21:30:00Z,2023-05-06 16:30:00Z,2023-05-06 20:00:00Z,
74,6,6,Monaco Grand Prix,2023-05-28 13:00:00Z,https://en.wikipedia.org/wiki/2023_Monaco_Grand_Prix,2023-05-26 11:30:00Z,2023-05-26 15:00:00Z,2023-05-27 10:30:00Z,2023-05-27 14:00:00Z,
74,7,4,Spanish Grand Prix,2023-06-04 13:00:00Z,https://en.wikipedia.org/wiki/2023_Spanish_Grand_Prix,2023-06-02 11:30:00Z,2023-06-02 15:00:00Z,2023-06-03 10:30:00Z,2023-06-03 14:00:00Z,
74,8,7,Canadian Grand Prix,2023-06-18 18:00:00Z,https://en.wikipedia.org/wiki/2023_Canadian_Grand_Prix,2023-06-16 17:30:00Z,2023-06-16 21:00:00Z,2023-06-17 16:30:00Z,2023-06-17 20:00:00Z,
74,9,70,Austrian Grand Prix,2023-07-02 13:00:00Z,https://en.wikipedia.org/wiki/2023_Austrian_Grand_Prix,2023-06-30 11:30:00Z,2023-07-01 10:30:00Z,,2023-06-30 15:00:00Z,2023-07-01 14:30:00Z
74,10,9,British Grand Prix,2023-07-09 14:00:00Z,https://en.wikipedia.org/wiki/2023_British_Grand_Prix,2023-07-07 11:30:00Z,2023-07-07 15:00:00Z,2023-07-08 10:30:00Z,2023-07-08 14:00:00Z,
74,11,11,Hungarian Grand Prix,2023-07-23 13:00:00Z,https://en.wikipedia.org/wiki/2023_Hungarian_Grand_Prix,2023-07-21 11:30:00Z,2023-07-21 15:00:00Z,2023-07-22 10:30:00Z,2023-07-22 14:00:00Z,
74,12,13,Belgian Grand Prix,2023-07-30 13:00:00Z,https://en.wikipedia.org/wiki/2023_Belgian_Grand_Prix,2023-07-28 11:30:00Z,2023-07-29 10:30:00Z,,2023-07-28 15:00:00Z,2023-07-29 14:30:00Z
74,13,39,Dutch Grand Prix,2023-08-27 13:00:00Z,https://en.wikipedia.org/wiki/2023_Dutch_Grand_Prix,2023-08-25 10:30:00Z,2023-08-25 14:00:00Z,2023-08-26 09:30:00Z,2023-08-26 13:00:00Z,
74,14,14,Italian Grand Prix,2023-09-03 13:00:00Z,https://en.wikipedia.org/wiki/2023_Italian_Grand_Prix,2023-09-01 11:30:00Z,2023-09-01 15:00:00Z,2023-09-02 10:30:00Z,2023-09-02 14:00:00Z,
74,15,15,Singapore Grand Prix,2023-09-17 12:00:00Z,https://en.wikipedia.org/wiki/2023_Singapore_Grand_Prix,2023-09-15 09:30:00Z,2023-09-15 13:00:00Z,2023-09-16 09:30:00Z,2023-09-16 13:00:00Z,
74,16,22,Japanese Grand Prix,2023-09-24 05:00:00Z,https://en.wikipedia.org/wiki/2023_Japanese_Grand_Prix,2023-09-22 02:30:00Z,2023-09-22 06:00:00Z,2023-09-23 02:30:00Z,2023-09-23 06:00:00Z,
74,17,78,Qatar Grand Prix,2023-10-08 14:00:00Z,https://en.wikipedia.org/wiki/2023_Qatar_Grand_Prix,2023-10-06 10:30:00Z,2023-10-07 10:30:00Z,,2023-10-06 14:00:00Z,2023-10-07 14:30:00Z
74,18,69,United States Grand Prix,2023-10-22 19:00:00Z,https://en.wikipedia.org/wiki/2023_United_States_Grand_Prix,2023-10-20 17:30:00Z,2023-10-21 18:00:00Z,,2023-10-20 21:00:00Z,2023-10-21 22:00:00Z
74,19,32,Mexico City Grand Prix,2023-10-29 20:00:00Z,https://en.wikipedia.org/wiki/2023_Mexico_City_Grand_Prix,2023-10-27 18:30:00Z,2023-10-27 22:00:00Z,2023-10-28 17:30:00Z,2023-10-28 21:00:00Z,
74,20,18,São Paulo Grand Prix,2023-11-05 17:00:00Z,https://en.wikipedia.org/wiki/2023_S%C3%A3o_Paulo_Grand_Prix,2023-11-03 14:30:00Z,2023-11-04 14:30:00Z,,2023-11-03 18:00:00Z,2023-11-04 18:30:00Z
74,21,80,Las Vegas Grand Prix,2023-11-19 06:00:00Z,https://en.wikipedia.org/wiki/2023_Las_Vegas_Grand_Prix,2023-11-17 04:30:00Z,2023-11-17 08:00:00Z,2023-11-18 04:30:00Z,2023-11-18 08:00:00Z,
74,22,24,Abu Dhabi Grand Prix,2023-11-26 13:00:00Z,https://en.wikipedia.org/wiki/2023_Abu_Dhabi_Grand_Prix,2023-11-24 09:30:00Z,2023-11-24 13:00:00Z,2023-11-25 10:30:00Z,2023-11-25 14:00:00Z,
